Timestamp,Ch0_Alpha,Ch0_Beta,Ch0_Gamma,Ch1_Alpha,Ch1_Beta,Ch1_Gamma,Ch2_Alpha,Ch2_Beta,Ch2_Gamma,Ch3_Alpha,Ch3_Beta,Ch3_Gamma
1733461992.3396032,,43196.875,30047.89453125,6347.640625,36855.59375,30071.7421875,8686.09375,41268.09375,30036.52734375,24272.546875,39918.25,28863.2109375
1733461992.368175,5806.0,38962.765625,29995.03125,9115.515625,40561.859375,29976.6328125,8099.1484375,39535.234375,30002.19140625,28078.84375,35863.390625,30975.83203125
1733461992.3951201,12242.6875,39511.390625,29965.76953125,12787.0703125,39564.453125,29928.99609375,12128.2421875,39584.625,29957.37890625,3000.3203125,44484.203125,30156.03515625
1733461992.423078,13200.53125,40553.515625,30015.71484375,14749.890625,39966.984375,29789.12109375,12520.7734375,40349.4375,29998.83984375,3968.921875,36331.59375,28679.7890625
1733461992.4453096,12327.109375,39693.046875,29983.20703125,8020.2578125,42001.875,31356.234375,10192.46875,40096.296875,29953.078125,-35649.9921875,50088.40625,30605.0859375
1733461992.4859164,8781.5078125,40393.640625,29911.76953125,12542.6171875,36188.515625,30543.2109375,8032.5859375,40189.875,,,,
1733461992.4984193,,,,,,,,,30020.34375,34560.203125,26580.09375,30340.51171875
1733461992.5149312,9088.375,41286.703125,29494.41796875,11127.0859375,41559.359375,30870.43359375,11036.96875,39325.21875,30106.48828125,8153.1015625,53932.78125,28750.1953125
1733461992.5374477,15269.96875,36357.03125,30590.07421875,7471.8203125,37422.875,28276.3828125,9826.0703125,40438.546875,29936.02734375,7656.765625,35949.1875,31569.8203125
1733461992.5795126,6331.4453125,43158.703125,30022.5234375,-37.0859375,45109.34375,29339.84765625,8097.2734375,40100.5625,29998.1953125,14182.8671875,38421.078125,30028.59375
1733461992.6032372,7071.7421875,38901.84375,29998.734375,11155.2109375,36928.28125,29785.7109375,8401.234375,39772.96875,29999.484375,14826.6484375,42155.140625,30000.97265625
1733461992.6367903,9682.984375,39883.796875,30000.7265625,12717.578125,41271.09375,30019.78125,9241.46875,40042.1875,30005.4140625,16119.1796875,39334.765625,30001.1484375
1733461992.664528,10546.46875,40260.40625,29996.2734375,12195.484375,39922.046875,30060.0703125,9881.3828125,40008.078125,29998.69921875,15404.359375,,
1733461992.6765256,,,,,,,,,,,40067.1875,30001.5
1733461992.7035306,10544.4296875,39959.21875,30001.23046875,11466.484375,39826.765625,30027.796875,10142.8515625,39998.453125,29998.65234375,13165.703125,40147.609375,29998.875
1733461992.7334557,10336.9140625,39977.46875,29997.0703125,10648.84375,40121.625,29989.7578125,10171.9609375,40002.28125,29999.4140625,10890.0625,39997.375,30001.65234375
1733461992.755164,10149.1796875,40002.265625,30001.640625,10114.8671875,39976.375,29962.44140625,10120.0,39998.90625,29997.8671875,9354.5546875,39994.1875,29996.34375
1733461992.7887127,10039.1640625,40000.046875,29993.70703125,10103.2890625,39957.421875,29938.9921875,10077.9765625,39999.46875,29997.83203125,8622.3671875,40009.046875,29989.5234375
1733461992.826816,9953.5,40025.59375,30003.0234375,9719.40625,40056.546875,30003.55078125,10012.421875,40011.46875,29996.8359375,8453.6875,39990.578125,30005.2734375
1733461992.8553996,10048.9609375,39945.265625,30005.66015625,9938.5,39887.3125,30065.8359375,10016.5234375,39982.875,30004.078125,8591.5703125,40003.9375,30000.17578125
1733461992.882475,9952.5859375,40021.71875,30005.203125,9645.953125,40138.125,30028.04296875,9976.9375,40009.03125,30002.5546875,8861.4296875,39989.78125,30005.4609375
1733461992.907013,9965.171875,40027.328125,29986.51171875,9780.2734375,39944.15625,30002.91796875,9980.5234375,39998.546875,29994.78515625,9120.5546875,40018.4375,30002.14453125
1733461992.9417346,10006.8671875,39967.078125,,,,,,,,,,
1733461992.953464,,,29998.69921875,10055.1953125,39939.796875,29977.359375,9992.921875,39998.171875,29994.08203125,9389.640625,39983.234375,29990.80078125
1733461992.9799302,9959.6875,40023.28125,29999.34375,9859.703125,40038.625,29929.6875,9986.640625,39994.375,29998.453125,9557.03125,40009.40625,29989.55859375
1733461993.0094483,10024.4921875,39966.78125,30006.8203125,9823.890625,40023.5625,29972.15625,9985.7734375,40002.0625,30002.98828125,9707.03125,39991.703125,30012.1171875
1733461993.0379856,9976.515625,40012.40625,30005.73046875,10224.2265625,39955.25,30027.234375,10015.890625,39993.46875,29997.26953125,9831.1796875,40002.390625,29990.71875
1733461993.0610003,10008.5546875,40010.8125,29990.53125,10127.078125,40029.203125,30077.484375,9989.6171875,40006.5625,30006.2578125,9859.6796875,40005.296875,30012.36328125
1733461993.095539,10029.625,39999.03125,29982.2109375,9592.3515625,40008.15625,30048.33984375,9978.109375,,,,,
1733461993.107544,,,,,,,,39997.546875,29997.7734375,9909.8359375,39986.921875,29999.42578125
1733461993.1319203,10021.8671875,39995.953125,30000.7734375,9854.875,40070.875,29956.265625,10013.96875,40004.28125,29999.51953125,9956.3828125,40005.5,29992.60546875
1733461993.1569483,9940.9375,40002.65625,30015.55078125,10241.03125,39807.125,29920.41796875,9987.6484375,39995.546875,29990.05078125,,,
1733461993.1704547,,,,,,,,,,9970.3515625,39993.5625,29992.359375
1733461993.1819646,9954.765625,39974.984375,30007.21875,9868.046875,40356.421875,,,,,,,
1733461993.1934767,,,,,,29960.0390625,9972.8125,40006.21875,30004.2890625,9940.1640625,40025.59375,29995.9453125
1733461993.2155216,9989.5703125,40004.875,29995.4765625,10618.984375,39536.390625,30031.16015625,10054.7734375,39969.546875,29997.5390625,10048.0703125,39952.03125,30004.0546875
1733461993.2491863,9988.3984375,40010.625,29997.5859375,9827.265625,40273.609375,30064.62890625,9993.2265625,40022.09375,30010.40625,9995.828125,40021.15625,30008.00390625
1733461993.2876303,10054.7265625,39998.125,29997.59765625,9684.1796875,39989.6875,30031.55859375,9981.6484375,39997.09375,30002.015625,9968.4765625,40005.09375,30003.26953125
1733461993.3160906,10029.4140625,39992.921875,29988.78515625,9985.4453125,39911.859375,29995.44140625,9982.8671875,39996.890625,29992.03125,9986.5,39995.015625,29988.796875
1733461993.3431358,9971.1015625,40029.640625,29999.0859375,9942.6015625,40076.0625,29949.17578125,9995.875,39998.65625,29999.671875,9987.765625,40003.828125,30003.73828125
1733461993.3661509,10059.6484375,39932.609375,30001.27734375,9886.140625,39918.484375,29951.37890625,9998.96875,,,,,
1733461993.378416,,,,,,,,39989.9375,29990.94140625,9998.7109375,39988.046875,29989.44140625
1733461993.4004352,9921.6953125,40068.984375,30010.96875,10042.5859375,40033.5,29996.7890625,9992.3359375,40009.828125,29997.78515625,9999.4140625,40006.609375,30000.8671875
1733461993.4359992,10029.8828125,39943.6875,30004.546875,10284.484375,40015.453125,30011.3671875,10019.78125,39993.84375,30006.90234375,10011.109375,39999.390625,30003.59765625
1733461993.4580142,9934.0,,,,,,,,,,,
1733461993.4695206,,40047.203125,29986.5234375,9940.234375,40044.8125,30049.93359375,9995.359375,40008.453125,30005.0390625,9996.0859375,39998.859375,30004.25390625
1733461993.4920356,10007.1953125,39994.921875,29986.1015625,9765.8828125,39935.71875,30029.09765625,9992.359375,39986.5,29990.34375,9990.8828125,39991.109375,
1733461993.5072112,,,,,,,,,,,,30002.66015625
1733461993.5302508,10081.8671875,39960.1875,29995.72265625,10050.8828125,39997.03125,29981.94140625,9992.6171875,40013.4375,30003.43359375,10001.1953125,40010.5625,29992.1484375
1733461993.5517015,10026.2734375,40015.15625,30013.30078125,10306.515625,39984.09375,29971.7578125,10043.1015625,39980.53125,29990.765625,10037.9921875,39988.453125,29997.515625
1733461993.5802462,9857.734375,40041.921875,,,,,,,,,,
1733461993.5927556,,,30014.859375,10174.09375,39882.46875,29940.45703125,9979.8671875,40006.984375,30000.64453125,9975.6015625,40000.359375,29996.859375
1733461993.6147854,10090.515625,39904.75,30004.21875,9331.3046875,40291.703125,29993.0390625,9961.375,40007.203125,30002.87109375,9964.0,39997.5625,30008.4140625
1733461993.6549132,9979.609375,40086.8125,29985.09375,9783.4375,39815.21875,30089.25,9994.8203125,39998.328125,30004.5703125,10000.609375,40001.875,30001.83984375
1733461993.678403,10018.796875,39940.0625,30004.875,10371.484375,39946.6875,30071.7890625,10021.6796875,39965.453125,30013.74609375,10012.328125,39975.84375,30015.26953125
1733461993.7104616,9987.9296875,40040.484375,29988.05859375,10098.484375,40189.84375,29937.55078125,9988.046875,40051.953125,29983.40625,9990.8125,40048.375,29975.953125
1733461993.7389522,9986.734375,39984.640625,29992.41796875,10202.03125,39795.3125,29946.71484375,10038.9765625,39968.734375,29988.234375,10035.9765625,39968.921875,29990.05078125
1733461993.7738872,9977.3359375,40013.03125,30000.17578125,9768.578125,40198.28125,29958.8671875,9973.421875,40024.03125,29994.140625,9979.9140625,40022.53125,29997.52734375
1733461993.8007967,10030.8203125,40008.65625,29993.42578125,10292.8046875,39829.953125,29999.16796875,10020.859375,39976.34375,,,,
1733461993.8127878,,,,,,,,,30003.09375,10016.2890625,39979.0,29997.984375
1733461993.835265,9992.3359375,39963.734375,30011.96484375,9938.921875,40073.25,30064.1953125,9984.859375,40004.21875,30011.6015625,9991.703125,40000.75,30013.171875
1733461993.8708532,9955.9140625,40019.6875,29989.62890625,9913.234375,39989.390625,30059.28515625,9991.0703125,39996.703125,30000.90234375,9980.3125,40002.15625,30001.1953125
1733461993.8928995,10051.8671875,39965.484375,30005.1328125,9955.984375,40043.015625,29981.7890625,9994.140625,40002.984375,29999.56640625,10004.921875,39990.171875,29999.21484375
1733461993.927457,9966.671875,40047.21875,29996.71875,9998.359375,39939.765625,29952.4453125,10003.84375,39990.15625,29994.1171875,9997.1875,40007.578125,29990.84765625
1733461993.9554338,10047.3671875,39984.171875,30005.89453125,9804.15625,40043.3125,29948.66015625,9984.203125,40016.546875,29992.5703125,9983.0078125,39997.640625,29998.95703125
1733461993.9794526,9976.84375,39982.953125,30005.09765625,9938.125,39992.5625,29985.703125,,,,,,
1733461993.9924562,,,,,,,9997.2109375,39985.4375,30000.09375,9996.15625,39995.1875,29999.42578125
1733461994.0190296,9945.5546875,40009.96875,30002.58984375,10096.4453125,39987.484375,30026.109375,9997.5859375,40003.484375,29996.00390625,10002.53125,40005.0625,29992.6875
1733461994.047544,10039.515625,40003.734375,29978.42578125,10136.3359375,39984.890625,30047.82421875,10005.5546875,39996.484375,30004.51171875,10009.1875,39994.140625,
1733461994.0589948,,,,,,,,,,,,30006.421875
1733461994.0814867,9969.6953125,39995.375,29995.8046875,9935.5703125,40019.84375,30025.60546875,10005.1796875,39996.515625,30004.6875,9996.8125,39999.234375,30006.3515625
1733461994.1050045,10024.1640625,40004.234375,30004.04296875,10047.4375,40013.96875,29985.1171875,10002.4609375,40009.40625,29997.66796875,,,
1733461994.117174,,,,,,,,,,10004.4765625,40007.46875,29992.9921875
1733461994.1383617,10019.546875,39965.875,30009.9375,9967.4453125,39961.625,29965.06640625,9987.15625,39987.96875,29998.3359375,9987.9296875,39986.609375,30002.2734375
1733461994.1665604,9980.3125,40039.453125,30012.12890625,10063.1875,39938.296875,29977.44140625,10006.1171875,,,,,
1733461994.1844668,,,,,,,,40000.96875,29999.625,10007.8984375,39998.65625,29997.99609375
1733461994.1964676,10106.0546875,39931.109375,29996.84765625,9927.765625,40110.46875,29989.2421875,10016.4296875,,,,,
1733461994.2133677,,,,,,,,40004.6875,29994.87890625,10011.109375,40007.0,29990.4609375
1733461994.2398496,9868.09375,40083.890625,29988.28125,10048.5390625,39902.21875,30058.44140625,9980.265625,40000.09375,29999.296875,9988.0703125,39994.796875,30013.46484375
1733461994.2628608,9981.203125,39947.421875,30005.70703125,9895.234375,40096.875,30031.95703125,9980.265625,39987.25,30011.68359375,9983.40625,40000.453125,29999.484375
1733461994.2950807,10020.15625,40021.9375,29987.35546875,10054.2578125,39932.953125,29983.5,10011.3671875,40002.734375,29998.40625,9997.6796875,40008.3125,29995.62890625
1733461994.330082,10012.984375,40018.859375,29998.1953125,10016.171875,40059.46875,29966.53125,10014.765625,40006.984375,29987.625,10022.125,39985.25,29995.37109375
1733461994.352605,10054.609375,39964.796875,30003.3984375,10033.5625,39984.8125,29949.9140625,9996.2265625,40001.671875,30002.5078125,9997.8671875,40011.953125,29998.2890625
1733461994.3801482,9930.671875,40025.40625,30006.38671875,9974.1484375,40001.28125,29995.95703125,9993.6015625,39987.890625,,,,
1733461994.3976583,,,,,,,,,29997.2578125,9993.8828125,39985.46875,30001.0078125
1733461994.4094281,9957.8359375,39970.234375,30001.1953125,10051.7265625,39905.734375,30064.25390625,9990.2265625,39997.640625,30006.26953125,9990.25,40004.9375,30003.84375
1733461994.4467306,10041.8828125,40003.53125,29990.390625,10098.296875,40050.234375,,,,,,,
1733461994.4602442,,,,,,30042.421875,10015.7265625,40005.0,30000.890625,10012.75,40004.546875,29996.16796875
1733461994.4757576,10032.953125,40012.96875,29988.2109375,9693.765625,,,,,,,,
1733461994.4877543,,,,,40055.265625,29982.703125,9981.2265625,39998.375,29994.08203125,9984.3203125,39990.75,29998.2890625
1733461994.5179555,10050.6484375,39985.5,30004.46484375,9806.2890625,40042.390625,29968.03125,9984.1796875,40006.328125,29996.96484375,9978.953125,40008.859375,30004.76953125
1733461994.5439873,9952.6328125,40009.375,30012.64453125,10354.3515625,39820.375,29964.45703125,10005.25,39989.109375,30003.515625,10014.578125,39984.359375,29990.7421875
1733461994.567502,9949.1640625,39991.328125,29999.54296875,10084.9375,40124.609375,29976.8203125,10009.0703125,39995.625,29992.08984375,10005.625,40003.03125,29997.59765625
1733461994.605971,9981.4375,40001.921875,29997.80859375,9938.3359375,39968.359375,30030.609375,10004.59375,39999.234375,30006.6328125,9998.1015625,40005.921875,30004.20703125
1733461994.6310973,10004.3125,39979.796875,30004.11328125,9968.3125,39938.578125,30058.44140625,9985.2578125,40008.484375,29996.484375,9989.8515625,39996.75,30005.296875
1733461994.6551163,10026.90625,40033.4375,,,,,,,,,,
1733461994.6686242,,,29984.30859375,9826.421875,40116.859375,29992.83984375,10001.7109375,39990.15625,30002.73046875,10003.609375,39991.921875,29993.16796875
1733461994.6916494,10012.6328125,40006.65625,29995.74609375,10146.3671875,39950.0,29987.91796875,10000.6328125,40003.40625,30000.10546875,9997.75,40009.859375,30004.53515625
1733461994.7245204,10054.8671875,39937.359375,30001.86328125,10211.453125,39978.4375,29963.54296875,10013.5703125,39994.171875,29989.01953125,10019.1484375,39986.0,29992.8984375
1733461994.7500055,9863.734375,40096.28125,30008.953125,9844.0234375,39993.171875,29964.046875,9986.3828125,40001.421875,30000.48046875,,,
1733461994.767547,,,,,,,,,,9979.5390625,40008.28125,29995.37109375
1733461994.7897284,10078.140625,39922.03125,29997.90234375,9757.2109375,40082.765625,30001.34765625,9986.2421875,40007.140625,29993.90625,9990.15625,39998.703125,30002.3203125
1733461994.812253,9991.84375,39996.84375,30005.44921875,10152.8828125,39853.0625,30056.70703125,10008.4609375,39984.109375,30015.0703125,10006.5390625,39992.328125,29999.6015625
1733461994.8462796,9909.484375,40059.6875,29977.4296875,10098.7890625,40051.40625,30051.046875,10000.2109375,40009.8125,29992.21875,10004.734375,40007.453125,30003.375
1733461994.885569,10126.4921875,39917.8125,30001.1953125,9839.640625,40143.21875,29971.359375,9995.96875,40001.046875,30003.24609375,9991.0234375,40001.25,30006.71484375
1733461994.9144611,10069.2109375,40064.8125,30009.9140625,10243.4921875,39785.5625,29979.50390625,10016.5703125,39989.421875,30000.99609375,10015.0703125,39988.03125,29989.21875
1733461994.9365256,9948.1328125,39988.921875,30006.15234375,9865.0234375,40196.421875,29931.99609375,9983.59375,40018.34375,29995.546875,9993.8828125,40015.671875,30006.71484375
1733461994.9693587,9940.2578125,39980.265625,29999.00390625,9781.8203125,39840.375,30013.16015625,9993.6484375,39973.09375,29995.6171875,9979.4921875,39981.546875,29989.11328125
1733461995.0028634,9884.7578125,40028.078125,29996.859375,10107.3203125,40050.921875,30028.53515625,9985.421875,40023.3125,29996.56640625,9986.453125,40002.296875,30003.1640625
1733461995.030296,10045.2109375,39990.203125,29971.74609375,10156.1640625,,,,,,,,
1733461995.0438082,,,,,40033.59375,30013.46484375,10014.0625,39989.5,30005.19140625,10027.234375,39999.78125,29995.2421875
1733461995.060302,10064.359375,39940.109375,30009.421875,9983.6171875,39984.46875,30029.49609375,10002.0859375,39995.25,,,,
1733461995.0728087,,,,,,,,,30000.71484375,9995.078125,40010.765625,30000.05859375
1733461995.0983503,9902.125,40092.890625,30001.4296875,9869.6640625,39936.25,29978.5078125,9983.875,39997.9375,29996.12109375,9990.0390625,39984.328125,29999.73046875
1733461995.116352,10098.2734375,,,,,,,,,,,
1733461995.1278582,,39944.40625,30012.55078125,10032.109375,40099.578125,29947.69921875,10008.0390625,40006.328125,29995.65234375,9996.0390625,40022.234375,29996.02734375
1733461995.150879,9924.5078125,40014.96875,30017.21484375,10193.3125,39875.265625,29956.46484375,10016.4765625,39989.0,30000.31640625,10031.3828125,39976.53125,29998.67578125
1733461995.187441,9868.984375,39979.8125,30016.30078125,9613.4453125,40175.25,30037.04296875,9947.78125,40007.90625,30007.21875,9935.078125,40019.640625,30000.50390625
1733461995.2104566,10074.9765625,40057.15625,29940.703125,10304.6640625,39802.578125,,,,,,,
1733461995.2244678,,,,,,30071.1328125,10029.3671875,40000.328125,29997.2109375,10033.46875,39985.046875,30001.0546875
1733461995.2489436,10599.15625,39889.109375,29981.25,9913.984375,40136.984375,30027.328125,10039.9375,39992.75,30004.1015625,10042.3515625,39996.328125,30006.36328125
